"step";"bible_ref";"primary_secondary";"category";"bible_ref_nl_trans";"bible_trans_nl_trans_text";"title_nl";"title_en";"title_description_en";"title_description_nl";"media_author";"media_title";"media_lang";"media_type";"media_public";"media_link";"questions";"sources";"extra"
38;"Mat 12:18";"secondary";"Evangelism and Missions";"HSV";"Zie, Mijn Knecht, Die Ik uitverkoren heb, Mijn Geliefde, in Wie Mijn ziel een welbehagen heeft; Ik zal Mijn Geest op Hem leggen en Hij zal aan de heidenen het oordeel verkondigen.";;;;;;;;;;;;;
38;"Luk 13:3";"secondary";"Evangelism and Missions";"HSV";"maar als u zich niet bekeert, zult u allen evenzo omkomen.";;;;;;;;;;;;;
38;"Joh 3:36";"secondary";"Salvation commands";"HSV";"Wie in de Zoon gelooft, heeft eeuwig leven, maar wie de Zoon ongehoorzaam is, zal het leven niet zien, maar de toorn van God blijft op hem.";;;;;;;;;;;;;
38;"Jes 42:1";"secondary";"Evangelism and Missions";"HSV";"Zie, Mijn Knecht, Die Ik ondersteun, Mijn Uitverkorene, in Wie Mijn ziel een welbehagen heeft; Ik heb Mijn Geest op Hem gelegd. Hij zal tot de heidenvolken het recht doen uitgaan.";;;;;;;;;;;;;
38;"Mat 9:37-38";"primary";"Evangelism and Missions";"HSV";"37. Toen zei Hij tegen Zijn discipelen: De oogst is wel groot, maar er zijn weinig arbeiders.
38. Bid daarom tot de Heere van de oogst dat Hij arbeiders in Zijn oogst uitzendt.";"Zaai en oogst";"Sow and harvest";;;;;;;;;;;
38;"2 Thes 3:1";"secondary";"Evangelism and Missions";"HSV";"Verder, broeders, bid voor ons dat het Woord van de Heere zijn loop mag hebben en verheerlijkt mag worden, zoals ook bij u,";;;;;;;;;;;;;
38;"Ef 6:19";"secondary";"Evangelism and Missions";"HSV";"Bid ook voor mij, opdat mij het woord gegeven wordt bij het openen van mijn mond, om met vrijmoedigheid het geheimenis van het Evangelie bekend te maken,";;;;;;;;;;;;;
38;"Kol 4:3";"secondary";"Evangelism and Missions";"HSV";"Bid meteen ook voor ons dat God voor ons de deur van het Woord opent, om van het geheimenis van Christus te spreken, om welke oorzaak ik ook gebonden ben,";;;;;;;;;;;;;
38;"Luk 10:2";"secondary";"Evangelism and Missions";"HSV";"Hij zei dan tegen hen: De oogst is wel groot, maar er zijn weinig arbeiders. Bid daarom tot de Heere van de oogst dat Hij arbeiders in Zijn oogst uitzendt.";;;;;;;;;;;;;
38;"Joh 4:35-38";"secondary";"Evangelism and Missions";"HSV";"Zegt u niet: Nog vier maanden, en dan komt de oogst? Zie, Ik zeg u: Sla uw ogen op en kijk naar de velden, want zij zijn al wit om te oogsten.
36. En wie oogst, ontvangt loon en verzamelt vrucht voor het eeuwige leven, opdat zich samen verblijden zowel wie zaait als wie oogst.
37. Want hierin is de spreuk waar: De één zaait, de ander oogst.
38. Ik heb u uitgezonden om te oogsten waarvoor u zich niet hebt ingespannen; anderen hebben zich ingespannen en u hebt de vrucht van hun inspanning binnengehaald.";;;;;;;;;;;;;
39;"Mat 10:8";"primary";"Evangelism and Missions";"HSV";"Genees zieken, reinig melaatsen, wek doden op, drijf demonen uit. U hebt het voor niets ontvangen, geef het voor niets.";"Genees zieken, reinig melaatsen, wek doden op, drijf demonen uit.";"Heal the sick, clean lepers, raise the dead, cast out demons.";;;;;;;;;;;
39;"Mar 6:7";"secondary";"Evangelism and Missions";"HSV";"En Hij riep de twaalf bij Zich en begon hen twee aan twee uit te zenden en gaf hun macht over de onreine geesten.";;;;;;;;;;;;;
39;"Luk 9:1-2";"primary";"Evangelism and Missions";"HSV";"Hij riep Zijn twaalf discipelen bijeen en gaf aan hen kracht en macht over alle demonen, en om ziekten te genezen,
2. en Hij zond hen op weg om het Koninkrijk van God te prediken en de zieken te genezen.";;;;;;;;;;;;;
39;"Mar 6:13";"secondary";"Evangelism and Missions";"HSV";"En zij dreven veel demonen uit en zalfden veel zieken met olie en maakten hen gezond.";;;;;;;;;;;;;
39;"Luk 9:6";"secondary";"Evangelism and Missions";"HSV";"Zij vertrokken en reisden door alle dorpen, en zij verkondigden het Evangelie en genazen overal [de zieken].";;;;;;;;;;;;;
39;"Mat 11:5";"secondary";"Evangelism and Missions";"HSV";"blinden worden ziende en kreupelen kunnen lopen; melaatsen worden gereinigd en doven kunnen horen; doden worden opgewekt en aan armen wordt het Evangelie verkondigd;";;;;;;;;;;;;;
39;"Jes 29:18";"secondary";"Evangelism and Missions";"HSV";"Op die dag zullen de doven horen de woorden van het Boek, en, verlost van donkerheid en duisternis, zullen de ogen van de blinden zien.";;;;;;;;;;;;;
39;"Jes 35:5";"secondary";"Evangelism and Missions";"HSV";"Dan zullen de ogen van de blinden worden opengedaan, de oren van de doven zullen worden geopend.";;;;;;;;;;;;;
39;"Jes 61:1";"primary";"Evangelism and Missions";"HSV";"De Geest van de Heere HEERE is op Mij, omdat de HEERE Mij gezalfd heeft om een blijde boodschap te brengen aan de zachtmoedigen.  Hij heeft Mij gezonden om te verbinden de gebrokenen van hart, om voor de gevangenen vrijlating uit te roepen  en voor wie gebonden zaten, opening van de gevangenis;";;;;;;;;;;;;;
39;"Luk 4:18-19";"secondary";"Evangelism and Missions";"HSV";"De Geest van de Heere is op Mij, omdat Hij Mij gezalfd heeft; Hij heeft Mij gezonden om aan armen het Evangelie te verkondigen, om te genezen wie gebroken van hart zijn, 19. om aan gevangenen vrijlating te prediken en aan blinden het gezichtsvermogen, om verslagenen weg te zenden in vrijheid, om het jaar van het welbehagen van de Heere te prediken.";;;;;;;;;;;;;
39;"Mar 16:17-18";"primary";"Evangelism and Missions";"HSV";"En hen die geloofd zullen hebben, zullen deze tekenen volgen: in Mijn Naam zullen zij demonen uitdrijven; in vreemde talen zullen zij spreken;
18. slangen zullen zij oppakken; en als zij iets dodelijks zullen drinken, zal het hen beslist niet schaden; op zieken zullen zij de handen leggen en zij zullen gezond worden.";;;;;;;;;;;;;
39;"Luk 10:9";"primary";"Evangelism and Missions";"HSV";"genees de zieken die daar zijn, en zeg tegen hen: Het Koninkrijk van God is dicht bij u gekomen.";;;;;;;;;;;;;
40;"Mat 10:37";"primary";"Greatest Commands";"HSV";"Wie vader of moeder liefheeft boven Mij, is Mij niet waard; en wie zoon of dochter liefheeft boven Mij, is Mij niet waard.";"Heb God lief boven alles";"Love God above all";;;;;;;;;;;
40;"Luk 14:26";"primary";"Greatest Commands";"HSV";"Als iemand tot Mij komt en niet haat zijn eigen vader en moeder en vrouw en kinderen en broers en zusters, ja, ook zelfs zijn eigen leven, [die] kan Mijn discipel niet zijn.";;;;;;;;;;;;;
40;"Deut 13:6-8";"primary";"Greatest Commands";"HSV";"Wanneer uw broer, de zoon van uw moeder, of uw zoon, of uw dochter, of uw innig geliefde vrouw, of uw boezemvriend u in het geheim aanspoort door te zeggen: Laten we andere goden gaan dienen, die u niet kent, u niet en ook uw vaderen niet, 7. uit de goden van de volken die rondom u zijn, dicht bij u of ver bij u vandaan, van het ene einde van de aarde tot het andere einde van de aarde, 8. bewillig er dan niet in en luister niet naar hem!";;;;;;;;;;;;;
40;"Deut 33:9";"secondary";"Greatest Commands";"HSV";"Hij zei over zijn vader en moeder: Ik zie hen niet.
Hij herkende zijn broers niet, en zijn zonen kende hij niet. Zij hielden namelijk Uw woord, en namen Uw verbond in acht.";;;;;;;;;;;;;
40;"Ex 20:2-3";"primary";"Greatest Commands";"HSV";"Ik ben de HEERE, uw God, Die u uit het land Egypte, uit het slavenhuis, geleid heeft. 3. U zult geen andere goden voor Mijn aangezicht hebben.";;;;;;;;;;;;;
40;"Deut 5:8-10";"secondary";"Greatest Commands";"HSV";"U zult voor uzelf geen beeld maken, geen enkele afbeelding van wat boven in de hemel, of beneden op de aarde of in het water onder de aarde is. 9. U zult zich daarvoor niet neerbuigen, en die niet dienen, want Ik, de HEERE, uw God, ben een na-ijverig God, Die de misdaad van de vaderen vergeldt aan de kinderen, en aan het derde en aan het vierde geslacht van hen die Mij haten; 10. maar Die barmhartigheid doet aan duizenden van hen die Mij liefhebben en Mijn geboden in acht nemen.";;;;;;;;;;;;;
41;"Mat 10:38";"primary";"Discipleship Commands";"HSV";"En wie zijn kruis niet op zich neemt en Mij navolgt, is Mij niet waard. Wie zijn leven vindt, zal het verliezen; en wie zijn leven verliest omwille van Mij, zal het vinden.";"Volg Jezus en neem je kruis dagelijks op je";"Follow Jesus and carry your cross";;;;;;;;;;;
41;"Mat 11:29-30";"primary";"Discipleship Commands";"HSV";"Neem Mijn juk op u, en leer van Mij dat Ik zachtmoedig ben en nederig van hart; en u zult rust vinden voor uw ziel;
30. want Mijn juk is zacht en Mijn last is licht.";;;;;;;;;;;;;
41;"Mat 16:24";"primary";"Discipleship Commands";"HSV";"Toen zei Jezus tegen Zijn discipelen: Als iemand achter Mij aan wil komen, moet hij zichzelf verloochenen, zijn kruis opnemen en Mij volgen.";;;;;;;;;;;;;
41;"Mat 19:21";"secondary";"Discipleship Commands";"HSV";"Jezus zei tegen hem: Als u volmaakt wilt zijn, ga dan heen, verkoop wat u hebt, en geef het aan de armen, en u zult een schat hebben in de hemel; en kom dan en volg Mij.";;;;;;;;;;;;;
41;"Mar 8:34";"secondary";"Discipleship Commands";"HSV";"En toen Hij de menigte met Zijn discipelen bij Zich geroepen had, zei Hij tegen hen: Laat wie achter Mij aan wil komen zichzelf verloochenen, zijn kruis opnemen en Mij volgen.";;;;;;;;;;;;;
41;"Luk 9:23";"secondary";"Discipleship Commands";"HSV";"Hij zei tegen allen: Als iemand achter Mij wil komen, moet hij zichzelf verloochenen, zijn kruis dagelijks opnemen en Mij volgen.";;;;;;;;;;;;;
41;"Luk 9:57-62";"secondary";"Discipleship Commands";"HSV";"Het gebeurde, toen zij onderweg waren, dat iemand tegen Hem zei: Heere, ik zal U volgen waar U ook heen gaat.
58. Maar Jezus zei tegen hem: De vossen hebben holen, en de vogels in de lucht nesten, maar de Zoon des mensen heeft niets waarop Hij het hoofd kan neerleggen.
59. Tegen een ander zei Hij: Volg Mij. Maar die zei: Heere, sta mij toe dat ik wegga om eerst mijn vader te begraven.
60. Maar Jezus zei tegen hem: Laat de doden hun doden begraven, maar u, ga heen en verkondig het Koninkrijk van God.
61. Weer een ander zei: Heere, ik zal U volgen, maar sta mij eerst toe dat ik afscheid neem van hen die in mijn huis zijn.
62. Jezus zei tegen hem: Niemand die zijn hand aan de ploeg slaat en kijkt naar wat achter hem ligt, is geschikt voor het Koninkrijk van God.";;;;;;;;;;;;;
41;"Luk 14:27";"secondary";"Discipleship Commands";"HSV";"En wie zijn kruis niet draagt en achter Mij aan komt, kan geen discipel van Mij zijn.";;;;;;;;;;;;;
41;"Luk 18:22";"secondary";"Discipleship Commands";"HSV";"Maar toen Jezus dit hoorde, zei Hij tegen hem: Nog één ding ontbreekt u: Verkoop al wat u hebt en deel het uit onder de armen en u zult een schat hebben in de hemel. En kom dan en volg Mij.";;;;;;;;;;;;;
41;"Luk 18:28-30";"secondary";"Discipleship Commands";"HSV";"En Petrus zei: Zie, wij hebben alles verlaten en zijn U gevolgd.
29. Hij nu zei tegen hen: Voorwaar, Ik zeg u dat er niemand is die huis of ouders of broers of vrouw of kinderen verlaten heeft om het Koninkrijk van God,
30. die niet het veelvoudige zal terugontvangen in deze tijd, en in de wereld die komt, het eeuwige leven.";;;;;;;;;;;;;
41;"1 Joh 5:3";"primary";"Discipleship Commands";"HSV";"Want dit is de liefde tot God, dat wij Zijn geboden in acht nemen; en Zijn geboden zijn geen zware last.";;;;;;;;;;;;;
41;"Mar 1:17";"primary";"Discipleship Commands";"HSV";"En Jezus zei tegen hen: Kom achter Mij aan, en Ik zal maken dat u vissers van mensen wordt.";;;;;;;;;;;;;
41;"Joh 8:12";"secondary";"Discipleship Commands";"HSV";"Jezus dan sprak opnieuw tot hen en zei: Ik ben het Licht der wereld; wie Mij volgt, zal beslist niet in de duisternis wandelen, maar zal het licht van het leven hebben.";;;;;;;;;;;;;
41;"Joh 10:4";"primary";"Discipleship Commands";"HSV";"En wanneer hij zijn eigen schapen naar buiten gedreven heeft, gaat hij voor hen uit, en de schapen volgen hem, omdat zij zijn stem kennen.";;;;;;;;;;;;;
41;"Joh 10:27";"secondary";"Discipleship Commands";"HSV";"Mijn schapen horen Mijn stem en Ik ken ze en zij volgen Mij.";;;;;;;;;;;;;
41;"Joh 12:26";"secondary";"Discipleship Commands";"HSV";"Als iemand Mij dient, laat hij Mij volgen, en waar Ik ben, daar zal ook Mijn dienaar zijn. En als iemand Mij dient, zal de Vader hem eren.";;;;;;;;;;;;;
41;"Joh 21:18-19";"secondary";"Discipleship Commands";"HSV";"Voorwaar, voorwaar, zeg Ik u: Toen u jonger was, omgordde u uzelf en liep u waar u wilde; maar als u oud geworden bent, zult u uw handen uitstrekken, en een ander zal u omgorden en u brengen waar u niet heen wilt.
19. En dit zei Hij om aan te duiden met wat voor dood hij God verheerlijken zou. En nadat Hij dit gezegd had, zei Hij tegen hem: Volg Mij!";;;;;;;;;;;;;
41;"Joh 21:22";"secondary";"Discipleship Commands";"HSV";"Jezus zei tegen hem: Als Ik wil dat hij blijft totdat Ik kom, wat gaat het u aan? Volgt u Mij!";;;;;;;;;;;;;
42;"Mat 10:40-41";"primary";"Ethic of Love";"HSV";"Wie u ontvangt, ontvangt Mij; en wie Mij ontvangt, ontvangt Hem Die Mij gezonden heeft. Wie een profeet ontvangt omdat hij een profeet is, zal het loon van een profeet ontvangen; en wie een rechtvaardige ontvangt omdat hij een rechtvaardige is, zal het loon van een rechtvaardige ontvangen.";"Ontvang hem die Ik zal zenden";"Receive him whom I will send";;;"Moving Works";"Helper of the Fatherless";"English";"ShortMovie";"yes";"https://youtu.be/Clu4POb9IJ8";;;
42;"Mat 25:35c";"primary";"Ethic of Love";"HSV";"Ik was een vreemdeling en u hebt Mij gastvrij onthaald.";;;;;"Martin Brand & Elise Mannah";"Schuif hier maar aan";"Dutch";"Song";"yes";"https://www.youtube.com/embed/h2ngdKE1ajw";;;
42;"Jes 58:7";"primary";"Ethic of Love";"HSV";"Is het niet [dit], dat u de ellendige ontheemden een thuis biedt";;;;;;;;;;;;;
42;"Joh 13:20";"primary";"Ethic of Love";"HSV";"Voorwaar, voorwaar, Ik zeg u: als iemand hem ontvangt die Ik zal zenden, ontvangt hij Mij, en wie Mij ontvangt, ontvangt Hem Die Mij gezonden heeft.";;;;;;;;;;;;;
42;"Spr 14:21";"primary";"Ethic of Love";"HSV";"Wie zijn naaste veracht, zondigt,  maar welzalig is hij die zich over ellendigen ontfermt.";;;;;;;;;;;;;
42;"Heb 13:2";"primary";"Ethic of Love";"HSV";"Vergeet de gastvrijheid niet, want hierdoor hebben sommigen zonder het te weten engelen onderdak geboden.";;;;;;;;;;;;;
43;"Mat 10:42";"primary";"Finance Commands";"HSV";"En wie een van deze kleinen slechts een beker koud water te drinken geeft omdat hij een discipel is, voorwaar, Ik zeg u: hij zal zijn loon beslist niet verliezen.";"Deel wat je hebt met anderen die het nodig hebben";"Share what you have with others";;;;;;;;;;;
43;"Mar 9:41";"primary";"Finance Commands";"HSV";"Want wie u een beker water te drinken zal geven in Mijn Naam omdat u discipelen van Christus bent, voorwaar, Ik zeg u: hij zal zijn loon beslist niet verliezen.";;;;;;;;;;;;;
43;"Heb 6:10";"primary";"Finance Commands";"HSV";"Want God is niet onrechtvaardig dat Hij uw werk zou vergeten en de liefdevolle inspanning die u Zijn Naam bewezen hebt, doordat u de heiligen gediend hebt en nog dient.";;;;;;;;;;;;;
43;"Spr 14:31";"primary";"Finance Commands";"HSV";"Wie een geringe onderdrukt, smaadt diens Maker,  maar wie zich over een arme ontfermt, eert Hem.";;;;;;;;;;;;;
43;"Mar 12:41-44";"secondary";"Finance Commands";"HSV";"En toen Jezus was gaan zitten tegenover de schatkist, zag Hij hoe de menigte geld in de schatkist wierp; en veel rijken wierpen er veel in.
42. En er kwam één arme weduwe, die er twee kleine munten in wierp, dat is een quadrans.
43. En toen Hij Zijn discipelen bij Zich geroepen had, zei Hij tegen hen: Voorwaar, Ik zeg u dat deze arme weduwe er meer ingeworpen heeft dan allen die iets in de schatkist geworpen hebben.
44. Want zij allen hebben van hun overvloed erin geworpen; maar deze heeft van haar armoede alles wat zij had, erin geworpen, heel haar levensonderhoud.";;;;;;;;;;;;;
43;"Luk 21:1-4";"primary";"Finance Commands";"HSV";"En toen Hij opkeek, zag Hij de rijken hun gaven in de schatkist werpen,
2. en Hij zag ook een zekere arme weduwe twee kleine munten daarin werpen.
3. En Hij zei: Werkelijk, Ik zeg u dat deze arme weduwe er meer dan allen in geworpen heeft.
4. Want die allen hebben van hun overvloed daarin geworpen als offergave aan God, maar zij heeft van haar armoede alles wat ze voor haar levensonderhoud had, daarin geworpen.";;;;;;;;;;;;;
44;"Mat 11:6";"primary";"Blessings";"HSV";"zalig is hij die aan Mij geen aanstoot neemt.";"zalig is hij die aan Mij geen aanstoot neemt.";"Blessed is he who does not offend Me";;;"Newsboys";"Guilty";"English";"Song";"yes";"https://www.youtube.com/embed/Dq1-lX9U95I";;;
44;"Luk 7:23";"secondary";"Blessings";"HSV";"zalig is hij die aan Mij geen aanstoot neemt.";;;;;;;;;;;;;
44;"Joh 15:18-16:4";"secondary";"Blessings";"HSV";"Als de wereld u haat, weet dat zij Mij eerder dan u gehaat heeft.
19. Als u van de wereld zou zijn, zou de wereld het hare liefhebben, maar omdat u niet van de wereld bent, maar Ik u uit de wereld heb uitverkoren, daarom haat de wereld u.
20. Herinner u het woord dat Ik u gezegd heb: Een dienaar is niet meer dan zijn heer. Als zij Mij vervolgd hebben, zullen zij ook u vervolgen; als zij Mijn woord in acht genomen hebben, zullen zij ook het uwe in acht nemen.
21. Maar al deze dingen zullen zij u aandoen omwille van Mijn Naam, omdat zij Hem niet kennen Die Mij gezonden heeft.
22. Als Ik niet gekomen was en tot hen gesproken had, hadden zij geen zonde, maar nu hebben zij geen voorwendsel voor hun zonde.
23. Wie Mij haat, haat ook Mijn Vader.
24. Als Ik onder hen niet de werken gedaan had die niemand anders gedaan heeft, hadden zij geen zonde, maar nu hebben zij ze gezien en Mij en Mijn Vader gehaat.
25. Maar het woord moet vervuld worden dat in hun wet geschreven is: Zij hebben mij zonder reden gehaat.
26. Maar wanneer de Trooster is gekomen, Die Ik u zenden zal van de Vader, de Geest van de waarheid, Die van de Vader uitgaat, zal Die over Mij getuigen.
27. En u zult ook getuigen, want u bent van het begin af bij Mij.
16:1 Dit heb Ik tot u gesproken, opdat u niet struikelt. 2 Ze zullen u uit de synagoge werpen; ja, de tijd komt dat ieder die u doodt, denkt God een dienst te bewijzen.
3. En deze dingen zullen zij u doen, omdat zij de Vader niet gekend hebben en Mij ook niet.
4. Maar deze dingen heb Ik tot u gesproken, opdat, wanneer de tijd komt, u zich herinnert dat Ik ze u gezegd heb; maar deze dingen heb Ik u van het begin af niet gezegd, omdat Ik bij u was.";;;;;;;;;;;;;
44;"Mat 13:20-21";"primary";"Blessings";"HSV";"Maar bij wie op de steenachtige grond gezaaid is, dat is hij die het Woord hoort en dat meteen met vreugde ontvangt.
21. Hij heeft echter geen wortel in zichzelf, maar hij is iemand van het ogenblik; en als er verdrukking of vervolging komt omwille van het Woord, struikelt hij meteen.";;;;;;;;;;;;;
